279560,30.0000
279581,31.5000
281263,19.6400
288192,
312141,
312263,
312300,0.0000
332673,
334064,89.1300
338696,
339009,
355492,
355840,
358218,
358693,
358695,
358823,
358825,
358931,
358932,
359565,
359572,
359615,
359616,
359623,
360258,
360469,
360511,
360530,
363249,
364118,
366258,
366342,
368871,
369270,
369364,
369365,
369366,
369408,
369418,
369789,
369815,
370078,
370110,
370163,
370167,
371344,
372792,
372837,
373001,
376447,
376451,
376511,
376514,
379721,
380019,
380236,
380354,
380466,
380477,
380682,
382466,
382497,
383174,
383177,
383879,
383880,
383882,
383883,
383913,
384053,
384068,
384132,
384139,
384181,
384215,
384224,
384226,
385542,
389548,
390981,
404632,
406600,
406878,
411199,
418409,
421832,
435059,
435211,
435244,
435429,
436592,
437161,
446834,
448144,
452235,
452242,
462709,
470493,
470732,
471061,
471083,
477127,
477215,
477218,
477343,
477348,
477521,
477553,
477555,
478767,
478770,
478782,
480947,
480956,
481023,
481487,
497047,
497415,
498068,
498949,
541120,16.4000
553498,
558983,
567202,
567707,
588656,
590293,
590303,
8857 9,
Size,
sm1,
xxxx,
xxxxx,
